main_text,comment
..萌え出た麦の若葉の緑って本当に目に鮮やか.見るだけで5才は若返えりそうです🤭..これからどんどん麦の芽が伸びていき穂も膨らんでくることでしょう.生命力、感じます...#青麦#若い麦#緑鮮やか#初夏の風景#麦秋#夏の季語#はなまっぷ#萌える#小満#麦秋至#麦の芽#自然のエネルギー#🌱🌱🌱#生命力#生命力を感じる#爽やかな#目に青葉#私の花の写真館#bns_nature#raw_japan#wheat#japan_daytime_view#ig_japan#lovers_nippon#naturlovers,"{""1"": {""comment_id"": ""citron.m20""  ""comment_text"": "".\n.\n萌え出た\n麦の若葉の緑って\n本当に目に鮮やか\n.\n見るだけで\n5才は若返えりそうです🤭\n.\n.\nこれから\nどんどん麦の芽が伸びていき\n穂も膨らんでくることでしょう\n.\n生命力、感じます\n.\n.\n.\n#青麦\n#若い麦\n#緑鮮やか\n#初夏の風景\n#麦秋\n#夏の季語\n#はなまっぷ\n#萌える\n#小満\n#麦秋至\n#麦の芽\n#自然のエネルギー\n#🌱🌱🌱\n#生命力\n#生命力を感じる\n#爽やかな\n#目に青葉\n#私の花の写真館\n#bns_nature\n#raw_japan\n#wheat\n#japan_daytime_view\n#ig_japan\n#lovers_nippon\n#naturlovers""}  ""2"": {""comment_id"": ""citron.m20""  ""comment_text"": ""❤️❤️❤️😍😍""}  ""3"": {""comment_id"": ""magaretsutoy""  ""comment_text"": ""@magaretsutoy 🌱💚🌱💚✨✨""}  ""4"": {""comment_id"": ""citron.m20""  ""comment_text"": ""❤️👏😍""}  ""5"": {""comment_id"": ""miyama_g""  ""comment_text"": ""@miyama_g 🌱🌱💚🌱✨✨""}  ""6"": {""comment_id"": ""citron.m20""  ""comment_text"": ""爽やかな初夏の麦綺麗☺️💚🌿💚""}  ""7"": {""comment_id"": ""anann.k""  ""comment_text"": ""@anann.k ありがとうございます😊目に鮮やか💚🌱✨自然の力ってスゴイですね😍✨""}  ""8"": {""comment_id"": ""citron.m20""  ""comment_text"": ""麦秋を思います　気持ち若やぎ嬉しくなります""}  ""9"": {""comment_id"": ""sohosuzume""  ""comment_text"": ""@sohosuzume ありがとうございます💚麦秋ももうじきですね💚🌱✨若葉の頃、今年は雨が多いそうですが、どうか満喫して下さいね✨""}  ""10"": {""comment_id"": ""citron.m20""  ""comment_text"": ""😍綺麗👏""}  ""11"": {""comment_id"": ""a_bo_7139""  ""comment_text"": ""@a_bo_7139 ありがとうございました😊若い麦、スーパー元気な幼稚園児を連想しちゃいます🌱🌱""}  ""12"": {""comment_id"": ""citron.m20""  ""comment_text"": ""いい写真だなぁ💚\n見てて気持ちいい☺️\n5歳若返って22歳になりました？""}  ""13"": {""comment_id"": ""y.uenophoto""  ""comment_text"": ""@y.uenophoto やだ〜🤣🤣私は20歳🤣🤣""}  ""14"": {""comment_id"": ""citron.m20""  ""comment_text"": ""@citron.m20 やだ〜🤣\n2歳もサバ読んじゃって〜""}  ""15"": {""comment_id"": ""y.uenophoto""  ""comment_text"": ""@y.uenophoto 😛😛😛""}  ""16"": {""comment_id"": ""citron.m20""  ""comment_text"": ""Wonderful""}  ""17"": {""comment_id"": ""fiamoncini""  ""comment_text"": ""@fiamoncini Thank you so much🌱💚🌱✨""}  ""18"": {""comment_id"": ""citron.m20""  ""comment_text"": ""@citron.m20 you are welcome 🤗""}  ""19"": {""comment_id"": ""fiamoncini""  ""comment_text"": ""@fiamoncini Thanks🌱🌱✨""}  ""20"": {""comment_id"": ""citron.m20""  ""comment_text"": ""💕💕💕🥰""}  ""21"": {""comment_id"": ""blancravi_a""  ""comment_text"": ""@blancravi_a 🌱🌱💚🌱🌱✨""}  ""22"": {""comment_id"": ""citron.m20""  ""comment_text"": ""わぁー、パワー感じる👍️いつもながら、素敵な色合い。良い季節ですねぇ🤗""}  ""23"": {""comment_id"": ""wankomarumaru""  ""comment_text"": ""@wankomarumaru ありがとうございます😊青麦からパワーというかエネルギーというか、何かが出てる気がしますよね💚🌱✨""}  ""24"": {""comment_id"": ""citron.m20""  ""comment_text"": ""5歳は　若返る⁉️\n私も…私も‼️ そのエネルギー　分けて頂きたい❣️\nでも　確かに　実家の麦畑　稲穂など　お日様に向かって　グングン伸びて　風に揺れる様は　力強いですね。👏""}  ""25"": {""comment_id"": ""510miko""  ""comment_text"": ""@510miko mikoさんのご実家に麦畑があるなんて🌱😍✨里帰りのたびに若返ることができるのね😂✨""}  ""26"": {""comment_id"": ""citron.m20""  ""comment_text"": ""@citron.m20 さん…そうですね。今年はもう少し　実家に顔出さなきゃ…若返り目指します。🤗""}  ""27"": {""comment_id"": ""510miko""  ""comment_text"": ""こんばんは🌃citronちゃん🎵……なんて美しい色😍 自然が創り出す色って素晴らしいね👏💕""}  ""28"": {""comment_id"": ""pips77550626""  ""comment_text"": ""@pips77550626 どうもありがとう😊透明感のある青麦、そこから放たれるパワー…✨本当に自然てスゴイなぁ🌱✨✨何だか元気な幼稚園児みたい🤭🤭""}  ""29"": {""comment_id"": ""citron.m20""  ""comment_text"": ""自分も緑の麦の穂にドキドキしてます🙂""}  ""30"": {""comment_id"": ""triumph_srx""  ""comment_text"": ""@triumph_srx ありがとうございます💚青麦は、なぜかドキドキしますよね🌱💚自然のエネルギーを感じられるからでしょうかね✨✨""}  ""31"": {""comment_id"": ""citron.m20""  ""comment_text"": ""いやー🧐眼福の青麦です🌱萌えまする🙂🙃🫡""}  ""32"": {""comment_id"": ""perfume_you""  ""comment_text"": ""@perfume_you 萌えて頂けてましたか😊とても嬉しいです💚🌱🌱✨青いって、未熟かもしれないけどパワー貰えますよね✨✨""}  ""33"": {""comment_id"": ""citron.m20""  ""comment_text"": ""✨✨うわぁ🌿🌿初々しい🌿🌿透き通るような爽やかさ🌿🌿お福分けサンキューベリまっちです〜😍❤️😍❤️""}  ""34"": {""comment_id"": ""handsmapde.newsbag""  ""comment_text"": ""@handsmapde.newsbag ありがとうデコちゃん😊パワーを秘めた元気溌剌の幼稚園児みたいでしょ🌱🌱💚🌱✨""}  ""35"": {""comment_id"": ""citron.m20""  ""comment_text"": ""👍👍""}  ""36"": {""comment_id"": ""loh_jinawi_""  ""comment_text"": ""@loh_jinawi_ 🌱🌱💚🌱✨""}  ""37"": {""comment_id"": ""citron.m20""  ""comment_text"": ""なんて美しいんだろう\nこの透明感に吸い込まれそうだよー( ᷇࿀ ᷆ )""}  ""38"": {""comment_id"": ""suu.nooto""  ""comment_text"": ""@suu.nooto どうもありがとう🌱💚青麦は透明感がある色なのに、そこから出てくるエネルギーというか、パワーというか…すごいよね✨""}  ""39"": {""comment_id"": ""citron.m20""  ""comment_text"": ""麦を見たのは半世紀も前😂なんとも言えないほど懐かしい。中に黒い炭のような麦もできるのよ。""}  ""40"": {""comment_id"": ""hidebouchan""  ""comment_text"": ""@hidebouchan 稲や麦は何だかパワーを貰えますよね✨黒い炭のような麦ですか😮黒麦焼酎になるのかなぁ🤔🤔""}  ""41"": {""comment_id"": ""citron.m20""  ""comment_text"": ""@citron.m20 黒くなるのは麦の病気の一種ですね。""}  ""42"": {""comment_id"": ""hidebouchan""  ""comment_text"": ""@hidebouchan 😅😅😅🌱🌱""}}"
spoiled milk recipes - wheat dosa or chillafull recipe: https://hebbarskitchen.com/spoiled-milk-recipes/clickable link @hebbars.kitchen#Milk #SpoiltVote #Dessert #Wheat #Dosa #Pakora #SouredMilk #Pantry #Protein #Paneer #CreamCheese #Rocket #Bacteria #Digestion #Rasgulla #CheatMeal #Breakfast #GoodEats #NomNom #FoodPorn #LoveFood #Yum #Homemade #Homemade #InstaEats #LoveFood #LoveFood #GoodEats #Foodie,"{""1"": {""comment_id"": ""hebbars.kitchen""  ""comment_text"": ""spoiled milk recipes - wheat dosa or chilla\nfull recipe: https://hebbarskitchen.com/spoiled-milk-recipes/\nclickable link @hebbars.kitchen\n#Milk #SpoiltVote #Dessert #Wheat #Dosa #Pakora #SouredMilk #Pantry #Protein #Paneer #CreamCheese #Rocket #Bacteria #Digestion #Rasgulla #CheatMeal #Breakfast #GoodEats #NomNom #FoodPorn #LoveFood #Yum #Homemade #Homemade #InstaEats #LoveFood #LoveFood #GoodEats #Foodie""}  ""2"": {""comment_id"": ""hebbars.kitchen""  ""comment_text"": ""Super""}  ""3"": {""comment_id"": ""umamurthy61""  ""comment_text"": ""@umamurthy61 Glad you liked it""}  ""4"": {""comment_id"": ""hebbars.kitchen""  ""comment_text"": ""Amazing""}  ""5"": {""comment_id"": ""jasmeet_arts""  ""comment_text"": ""@jasmeet_arts Thanks a lot""}  ""6"": {""comment_id"": ""hebbars.kitchen""  ""comment_text"": ""@hebbars.kitchen Wlc""}}"
Bales | CGI landscape of a harvested field#landscape #field #straw #wheat #bale #environment #lighting #farm #pgskies #3dartist #3dmodeling #cgartist #digitalart #archviz #cgi #visualisation #render,"{""1"": {""comment_id"": ""flutevisual""  ""comment_text"": ""Bales | CGI landscape of a harvested field\n\n#landscape #field #straw #wheat #bale #environment #lighting #farm #pgskies #3dartist #3dmodeling #cgartist #digitalart #archviz #cgi #visualisation #render""}  ""2"": {""comment_id"": ""flutevisual""  ""comment_text"": ""❤️Promote it on @World.Artist_hub""}}"
Cine a pus gaura în gogoaşă? 🤔 Nu putem să le ştim pe toate dar ştim ce făină a fost pusă în gogoaşă ca să iasă aşa pufoasă şi gustoasă: Făina Integrală La Molisana. 😌Hai pe site să o comanzi 👉 Link în BIO#lamolisana #lamolisanaromania #molisanaromania #pasta #food #foodie #foodstagram #yummy #pure #italian #italianfood #italy #italia #delicious #foodphotography #healthy #healthyfood #healthyrecipes #best #wheat #semolina #parmafood #parmashop,"{""1"": {""comment_id"": ""lamolisanaromania""  ""comment_text"": ""Cine a pus gaura în gogoaşă? 🤔 Nu putem să le ştim pe toate  dar ştim ce făină a fost pusă în gogoaşă  ca să iasă aşa pufoasă şi gustoasă: Făina Integrală La Molisana. 😌\n\nHai pe site să o comanzi 👉 Link în BIO\n\n#lamolisana #lamolisanaromania #molisanaromania #pasta #food #foodie #foodstagram #yummy #pure #italian #italianfood #italy #italia #delicious #foodphotography #healthy #healthyfood #healthyrecipes #best #wheat #semolina #parmafood #parmashop""}  ""2"": {""comment_id"": ""lamolisanaromania""  ""comment_text"": ""Hai ricevuto una mia richiesta di messaggio  per favore guardala e rispondimi il prima possibile.""}  ""3"": {""comment_id"": ""sterling_growth""  ""comment_text"": ""Promote it on @foodmarketx❣️""}}"
Ce zici de o porţie binemeritată de paste carbonara cu garnitură de #noregrets? 😎Comandă spaghetele La Molisana No15 de aici 👉 Link în BIO#lamolisana #lamolisanaromania #molisanaromania #pasta #food #foodie #foodstagram #yummy #pure #italian #italianfood #italy #italia #delicious #foodphotography #healthy #healthyfood #healthyrecipes #best #wheat #semolina #parmafood #parmashop,"{""1"": {""comment_id"": ""lamolisanaromania""  ""comment_text"": ""Ce zici de o porţie binemeritată de paste carbonara cu garnitură de #noregrets? 😎\nComandă spaghetele La Molisana No15 de aici 👉 Link în BIO\n\n#lamolisana #lamolisanaromania #molisanaromania #pasta #food #foodie #foodstagram #yummy #pure #italian #italianfood #italy #italia #delicious #foodphotography #healthy #healthyfood #healthyrecipes #best #wheat #semolina #parmafood #parmashop""}}"
#wheat buksedragt str.68. 140 point. Ubrugt #børnetøj #børnetøjtilsalg #børnetøjsbutik #genbrug #recycle#københavn #vesterbro#Denlilleskuffe#cirkulærtforbrug,"{""1"": {""comment_id"": ""denlilleskuffe""  ""comment_text"": ""#wheat buksedragt str.68. 140 point. Ubrugt #børnetøj #børnetøjtilsalg #børnetøjsbutik #genbrug #recycle#københavn #vesterbro#Denlilleskuffe#cirkulærtforbrug""}}"
Nouvelle gamme de pâtes Konjac précuites 385g : 👨‍🍳Noodle de KonjacRiz de KonjacSpaghetti de KonjacNouille Thaï de KonjacTagliatelle de Konjac💲PRIX PUBLIC : 3900 prix de lancement !#ketodiet #lowcalorie #zerocarbs #sugar free #fat free #wheat free #gluten free #organic #vegan #sourcedefibre,"{""1"": {""comment_id"": ""biodistymaroc""  ""comment_text"": ""Nouvelle gamme de pâtes Konjac précuites 385g : 👨‍🍳\n\nNoodle de Konjac\nRiz de Konjac\nSpaghetti de Konjac\nNouille Thaï de Konjac\nTagliatelle de Konjac\n\n💲PRIX PUBLIC : 39 00 prix de lancement !\n\n#ketodiet #lowcalorie #zerocarbs #sugar free #fat free #wheat free #gluten free #organic #vegan #sourcedefibre""}}"
Surprise! A new design is here 💫 Just in time for @themarketfolk this Saturday 4pm - 8pm 🎉#chloesheatwheats #corduroy #floral #mediumpack #newdesign #avaliablenow #heatpacks #entrepeneur #handmade #hotandcold #wheat #lavender #wheatbag #painrelief #spoilyourself #gifts #smallbusiness #smallbusinessaustralia,"{""1"": {""comment_id"": ""chloes.heat.wheats""  ""comment_text"": ""Surprise! A new design is here 💫 Just in time for @themarketfolk this Saturday 4pm - 8pm 🎉\n\n#chloesheatwheats #corduroy #floral #mediumpack #newdesign #avaliablenow #heatpacks #entrepeneur #handmade #hotandcold #wheat #lavender #wheatbag #painrelief #spoilyourself #gifts #smallbusiness #smallbusinessaustralia""}  ""2"": {""comment_id"": ""chloes.heat.wheats""  ""comment_text"": ""😍😍""}  ""3"": {""comment_id"": ""kykiracottage""  ""comment_text"": ""@kykiracottage 🥰""}}"
@ibrahim_aydin_82 #promax40 #buğday #trakya #yaprakgübresi #organomineral #istanbul #wheat,"{""1"": {""comment_id"": ""amiralagro""  ""comment_text"": ""@ibrahim_aydin_82 #promax40 #buğday #trakya #yaprakgübresi #organomineral #istanbul #wheat""}}"
🌾Pravovreme zaštita useva pšenice postiže se aplikacijom fungicida na početku fenofaze cvetanja.Galenika-Fitofarmacija je obezbedila efikasna i ekonomična rešenja dokazana u praksi za suzbijanje biljnih bolesni pšeniceViše informacija na: https://www.epoljomagazin.com/?p=102044#psenica #wheat #zastitabilja,"{""1"": {""comment_id"": ""geaagronet""  ""comment_text"": ""🌾Pravovreme zaštita useva pšenice postiže se aplikacijom fungicida na početku fenofaze cvetanja.\n\nGalenika-Fitofarmacija je obezbedila efikasna i ekonomična rešenja  dokazana u praksi  za suzbijanje biljnih bolesni pšenice\nViše informacija na: https://www.epoljomagazin.com/?p=102044\n#psenica #wheat #zastitabilja""}}"
#Palestinian #farmers take part in the annual #wheat #harvest in a field in #Rafah in the southern #Gaza Strip on May 8 2022.SAID KHATIB / #AFP,"{""1"": {""comment_id"": ""saidkhatib""  ""comment_text"": ""#Palestinian #farmers take part in the annual #wheat #harvest in a field in #Rafah in the southern #Gaza Strip  on May 8  2022.\nSAID KHATIB / #AFP""}}"
Here we have @brode_h seed sowing wheat & canola in Young NSW.‍As he states – ‘This is living barry!’ 👌🏼🌈🌾‍📸 @brode_h‍#workinghard #aussiefarmers #canola #wheat #crops #workingdogs #harddayswork #pla,"{""1"": {""comment_id"": ""alliedgrain""  ""comment_text"": ""Here we have @brode_h seed sowing wheat & canola in Young  NSW.\n‍\nAs he states – ‘This is living barry!’ 👌🏼🌈🌾\n‍\n📸 @brode_h\n‍\n#workinghard #aussiefarmers #canola #wheat #crops #workingdogs #harddayswork #pla""}}"
dried wheat#dried#driedflower #driedflowers #driedplants #driedplant #plant #plants #driedbouquet #flowers #flowersbouquet #flora #flowerbouquet #flowerarrangement #flowerdried #florist #flowerwholesale #wholesale #yellow #wheat #decor #decoration #homedecor #homedecoration #homeideas #dry #driedflowersbouquet #driedflowerarrangement #arrangement #bouquet #arrangmentflowers,"{""1"": {""comment_id"": ""freyawang62""  ""comment_text"": ""dried wheat\n#dried#driedflower #driedflowers #driedplants #driedplant #plant #plants #driedbouquet #flowers #flowersbouquet #flora #flowerbouquet #flowerarrangement #flowerdried #florist #flowerwholesale #wholesale #yellow #wheat #decor #decoration #homedecor #homedecoration #homeideas #dry #driedflowersbouquet #driedflowerarrangement #arrangement #bouquet #arrangmentflowers""}}"
🌾#field #wheat #valdorcia #tuscany #italy #hills #tuscanypostcards #postcard #dream #nature #green #naturephotography #natureshots #photo #photography #photographere #photographerlife #photographyislife #picture #picoftheday #photooftheday #ilovemyjob #canon #canon6d #canonphoto #canonistas #shooting #shootingphoto #shootingday #photoshop,"{""1"": {""comment_id"": ""_.0helena0._""  ""comment_text"": ""🌾\n\n#field #wheat #valdorcia #tuscany #italy #hills #tuscanypostcards #postcard #dream #nature #green #naturephotography #natureshots #photo #photography #photographere #photographerlife #photographyislife #picture #picoftheday #photooftheday #ilovemyjob #canon #canon6d #canonphoto #canonistas #shooting #shootingphoto #shootingday #photoshop""}  ""2"": {""comment_id"": ""_.0helena0._""  ""comment_text"": ""🌿💚""}}"
The government on Monday decided to procure an additional 4.5 million metric tonnes of wheat including three million metric tonnes from abroad and also allowed the continuation of subsidies on essential edible items to cushion low-income people against soaring inflation.The Economic Coordination Committee (ECC) of the Cabinet took the decision for more procurements after the domestic production fell short of the target by 9% due to bad weather and shortages of inputs. Federal Minister for Finance Miftah Ismail presided over the ECC meeting.For more tap the link in our bio.#etribune #news #latest #ECC #Wheat #TribuneBusiness,"{""1"": {""comment_id"": ""etribune""  ""comment_text"": ""The government on Monday decided to procure an additional 4.5 million metric tonnes of wheat  including three million metric tonnes from abroad  and also allowed the continuation of subsidies on essential edible items to cushion low-income people against soaring inflation.\n\nThe Economic Coordination Committee (ECC) of the Cabinet took the decision for more procurements after the domestic production fell short of the target by 9% due to bad weather and shortages of inputs. Federal Minister for Finance Miftah Ismail presided over the ECC meeting.\n\nFor more  tap the link in our bio.\n\n#etribune #news #latest #ECC #Wheat #TribuneBusiness""}}"
گل آن جهانیَست نگنجد درین جهاندر عالم خیال چه گنجد خیال گلگیریم دامن گل و همراه گل شویمرقصان همی رویم به اصل و نهال گلمولاناFlower belongs to the other world it will not fit in this world how can the image of the flower be illustrated in ones' imagination?Asume we become the land of flower and live along themWe will dance towards the origin and the root of flower!Rumi#art #artist #oilcolour #oiloncanvas #nft #flowers #dance #artist #painting #expressionism #rumi #poem #poetry #nftart #original #wheat #oilcolors #oilpainting #نقاشی #اکسپرسیونیسم #مولانا #هنر #هنرمند #شعر #گل #آفتابگردان #sunflower #theotherworld #spiritual #origin,"{""1"": {""comment_id"": ""reyhaneh.mozaffar""  ""comment_text"": ""گل آن جهانیَست نگنجد درین جهان\nدر عالم خیال چه گنجد خیال گل\n\nگیریم دامن گل و همراه گل شویم\nرقصان همی رویم به اصل و نهال گل\n\nمولانا\n\nFlower belongs to the other world it will not fit in this world  how can the image of the flower be illustrated in ones' imagination?\n\nAsume we become the land of flower and live along them \nWe will dance towards the origin and the root of flower!\n\nRumi\n\n#art #artist #oilcolour #oiloncanvas #nft #flowers #dance #artist #painting #expressionism #rumi #poem #poetry #nftart #original #wheat #oilcolors #oilpainting #نقاشی #اکسپرسیونیسم #مولانا #هنر #هنرمند #شعر #گل #آفتابگردان #sunflower #theotherworld #spiritual #origin""}  ""2"": {""comment_id"": ""reyhaneh.mozaffar""  ""comment_text"": ""😍""}  ""3"": {""comment_id"": ""bacheh.design""  ""comment_text"": ""ممنون مرسی فدات بشم❤""}  ""4"": {""comment_id"": ""heidari_hasanvand""  ""comment_text"": ""To me this is an illustration of: Desire to reach out... to unite with him who is above all... to bond with the creator...""}  ""5"": {""comment_id"": ""h.mozaffar""  ""comment_text"": ""@h.mozaffar ...so dance to the origin along with the flower as it is where we all belong to 👏👏""}  ""6"": {""comment_id"": ""reyhaneh.mozaffar""  ""comment_text"": ""خیلی خیلی چشم نوازه😍😍😍👏👏👏""}  ""7"": {""comment_id"": ""pelleh.art""  ""comment_text"": ""@pelleh.art ممنون زهرا جانممم❤️""}  ""8"": {""comment_id"": ""reyhaneh.mozaffar""  ""comment_text"": ""سلام برسون به پسرعمه ام بچه هار را ببوس""}  ""9"": {""comment_id"": ""heidari_hasanvand""  ""comment_text"": ""@heidari_hasanvand سلامت باشید دختر دایی❤️""}  ""10"": {""comment_id"": ""shahabzeini""  ""comment_text"": ""میخام اگر اجازه بدین چابش کنم من خیلی خیلی زیباست مرسی وممنونم""}  ""11"": {""comment_id"": ""heidari_hasanvand""  ""comment_text"": ""@heidari_hasanvand قابل شما را نداره! بگذارید براتون فایل اصلی و کیفیت خوبه تابلو را میفرستم که چاپ میکنید کیفیتش پایین نباشه 🙌""}  ""12"": {""comment_id"": ""reyhaneh.mozaffar""  ""comment_text"": ""@heidari_hasanvand این را هم باز پست کردم که تابلو کامل باشه و بریده نباشه. باز هم ممنون از توجه و تذکرتون. خیای ارزشمنده برام 🙌""}  ""13"": {""comment_id"": ""reyhaneh.mozaffar""  ""comment_text"": ""هم دیگرو ف.الو کنیم؟پ.ست اخرم چک کن👏🔥""}  ""14"": {""comment_id"": ""golonline.zarin""  ""comment_text"": ""Promote it on @nft__forever""}  ""15"": {""comment_id"": ""gesture601""  ""comment_text"": ""Promote it on @opensea_community""}  ""16"": {""comment_id"": ""jatwad504""  ""comment_text"": ""دوباره پست کردم که تابلو را کامل بگذارم! چرا اینستا انقدر خشکه؟؟!!🙄""}  ""17"": {""comment_id"": ""reyhaneh.mozaffar""  ""comment_text"": ""@reyhaneh.mozaffar 😅😅😅 همین قدر خشکه""}  ""18"": {""comment_id"": ""moma_moms.lebas.shirdehi""  ""comment_text"": ""Super dm @nft__.world""}  ""19"": {""comment_id"": ""oficel319_sanjay""  ""comment_text"": ""Reposted to fit the full painting!!""}  ""20"": {""comment_id"": ""reyhaneh.mozaffar""  ""comment_text"": ""Love it 💓 Dm @the_authors_nation 👈""}  ""21"": {""comment_id"": ""fit_kakuud""  ""comment_text"": ""DM IT @VISSION.ARTS 🎖4M+""}  ""22"": {""comment_id"": ""scho.ollife12345""  ""comment_text"": ""Dm on it @opensea_.nft ❤""}}"
